id,question,growth_percent,relative_volume,axis,axis_label,cluster,is_question,updated_at,keyword_id,source,last_seen_at
09c54afe-680c-413c-b2d2-1ceebc1d2a42,"como tratar demência frontotemporal",0,20,saude-mental,"Saúde Mental",demência,t,"2026-04-13 08:40:27.20613+00",,autocomplete,"2026-04-13 08:40:27.20613+00"
09ce65dd-615d-4e02-aa5e-686cff95f104,"remédio para enxaqueca forte",200,36,saude-mental,"Saúde Mental",enxaqueca,f,"2026-04-06 08:08:13.385846+00",,pytrends,"2026-04-06 08:08:13.385846+00"
09d90a45-9b25-4f33-ad3d-15d9a4a2c339,"síndrome pânico sintomas",0,10,saude-mental,"Saúde Mental",pânico,t,"2026-04-13 08:39:31.045213+00",,autocomplete,"2026-04-13 08:39:31.045213+00"
09ff97cc-1b22-4f96-825f-1078f57607ae,"osteoporose sintomas diagnóstico e tratamento",0,10,menopausa,Menopausa,osteoporose,t,"2026-04-13 08:36:53.898281+00",,autocomplete,"2026-04-13 08:36:53.898281+00"
0a05bef2-33c4-4377-944e-355d9b906b84,"sintomas de depressão em homens",0,60,saude-mental,"Saúde Mental",depressão,t,"2026-04-13 08:38:46.093196+00",,autocomplete,"2026-04-13 08:38:46.093196+00"
0a14174b-5186-4da6-aeca-0c1aeb37ee2c,"depressão causas e tratamento aaron beck pdf",0,10,saude-mental,"Saúde Mental",depressão,t,"2026-04-13 08:38:46.093196+00",,autocomplete,"2026-04-13 08:38:46.093196+00"
0a18df97-905f-4116-9163-30bc25c4e272,"como tratar tdah em adulto sem medicação",0,40,saude-mental,"Saúde Mental","TDAH adulto",t,"2026-04-13 08:39:53.572317+00",,autocomplete,"2026-04-13 08:39:53.572317+00"
0a29cee2-289f-46e5-a016-ca89b6b41064,"menopausa masculina tratamento",0,65,menopausa,Menopausa,"menopausa masculina",t,"2026-04-13 08:39:08.490186+00",,autocomplete,"2026-04-13 08:39:08.490186+00"
0a2bba23-284c-4c29-957f-6a6625de153e,"como tratar insônia naturalmente",0,20,saude-mental,"Saúde Mental",insónia,t,"2026-03-30 08:14:18.110583+00",,autocomplete,"2026-03-30 08:14:18.110583+00"
0a4ad152-40a8-4c34-a757-92f1d63f48a3,"como tratar insônia na menopausa",0,30,saude-mental,"Saúde Mental",insónia,t,"2026-04-13 08:39:19.763922+00",,autocomplete,"2026-04-13 08:39:19.763922+00"
0a7359f4-b010-4d3b-b5be-af4091ab9750,"como tratar insonia na gravidez",0,10,saude-mental,"Saúde Mental",insónia,t,"2026-04-13 08:39:19.763922+00",,autocomplete,"2026-04-13 08:39:19.763922+00"
0a759495-e6d9-460a-b525-4c2595a50ce9,"o que é estresse cronico",0,15,saude-mental,"Saúde Mental",stress,t,"2026-03-30 08:19:17.022631+00",,autocomplete,"2026-03-30 08:19:17.022631+00"
0a7a57a1-7c78-4467-b443-60b98391bb21,"ginecologista especialista em endometriose",4750,84,menopausa,Menopausa,endometriose,f,"2026-04-06 08:08:45.246752+00",,pytrends,"2026-04-06 08:08:45.246752+00"
0aa1afd1-3211-4658-850c-f51b51e4ea81,"panico noturno causas",0,10,saude-mental,"Saúde Mental",pânico,t,"2026-04-13 08:39:31.045213+00",,autocomplete,"2026-04-13 08:39:31.045213+00"
0aca6d7d-fc1a-4f96-a5e9-e4f15f83ebfc,"sintomas de osteoporose na mão",0,55,menopausa,Menopausa,osteoporose,t,"2026-04-13 08:36:53.898281+00",,autocomplete,"2026-04-13 08:36:53.898281+00"
0aeefd65-2ef1-4bd9-8081-dba43a8ffd80,"o que é alzheimer sintomas",0,10,saude-mental,"Saúde Mental",alzheimer,t,"2026-04-13 08:43:15.769569+00",,autocomplete,"2026-04-13 08:43:15.769569+00"
0af42d64-ad96-4865-87b2-eb4a428824a9,"lupus causas y sintomas",0,10,emergentes,Emergentes,lúpus,t,"2026-04-13 08:42:25.267323+00",,autocomplete,"2026-04-13 08:42:25.267323+00"
0af964da-2b94-4c83-b823-5f2ab466bada,"o que é a demência",70,76,saude-mental,"Saúde Mental",demência,t,"2026-04-06 08:09:06.750055+00",,pytrends,"2026-04-06 08:09:06.750055+00"
0afed1e6-dc47-4bf7-9adc-c1408aa6c3aa,"tratamento tdah adulto medicamento",0,10,saude-mental,"Saúde Mental","TDAH adulto",t,"2026-04-13 08:39:53.572317+00",,autocomplete,"2026-04-13 08:39:53.572317+00"
0b45e1ee-841b-494c-a3ec-4fef848bb4a4,"tratamento para enxaqueca com botox",0,10,saude-mental,"Saúde Mental",enxaqueca,t,"2026-04-13 08:43:55.008487+00",,autocomplete,"2026-04-13 08:43:55.008487+00"
0b4aa08b-673c-406b-bff9-8b7cc7bcc6af,"principais causas de alzheimer",0,10,saude-mental,"Saúde Mental",alzheimer,t,"2026-04-13 08:43:15.769569+00",,autocomplete,"2026-04-13 08:43:15.769569+00"
0b6aed6f-b9f1-4cbd-8492-13681422c5a2,"o que diabetes tipo 2 pode causar",0,10,alimentacao,Alimentação,"diabetes tipo 2",t,"2026-04-13 08:42:47.656406+00",,autocomplete,"2026-04-13 08:42:47.656406+00"
0b6b7b42-cfc5-4288-b7ac-1e4c8b18e27a,"o que é demência",0,10,saude-mental,"Saúde Mental",demência,t,"2026-04-13 08:40:27.20613+00",,autocomplete,"2026-04-13 08:40:27.20613+00"
0b975468-4d7e-4576-a119-8e7bc0ac7519,adenomiose,40,10,menopausa,Menopausa,endometriose,f,"2026-03-28 00:20:14.303314+00",,pytrends,"2026-03-28 00:20:14.303314+00"
0ba9b005-3b74-4271-9d66-e4b42c796f06,"como prevenir o burnout nas empresas",0,10,saude-mental,"Saúde Mental",burnout,t,"2026-04-13 08:38:34.941684+00",,autocomplete,"2026-04-13 08:38:34.941684+00"
0bdc3d33-4a1b-44ea-9c0f-7b94f89a5f8e,"o que é burnout materno",0,10,saude-mental,"Saúde Mental",burnout,t,"2026-04-13 08:38:34.941684+00",,autocomplete,"2026-04-13 08:38:34.941684+00"
0be5e9ba-a7af-4701-b035-0f8b8ff40aae,"osteoporose sintomas e causas",0,10,menopausa,Menopausa,osteoporose,t,"2026-04-13 08:36:53.898281+00",,autocomplete,"2026-04-13 08:36:53.898281+00"
0bf170f7-42ae-4b3f-b55e-e241b34a4596,"causas de demência vascular",0,10,saude-mental,"Saúde Mental",demência,t,"2026-04-13 08:40:27.20613+00",,autocomplete,"2026-04-13 08:40:27.20613+00"
0bf91829-6a54-499d-ab99-b7a3ad18fc50,"anorexia nervosa tem tratamento",0,10,saude-mental,"Saúde Mental","anorexia nervosa",t,"2026-04-13 08:43:04.555328+00",,autocomplete,"2026-04-13 08:43:04.555328+00"
0c01776f-fd7d-4e5b-a20a-703256afe68c,"o que é suicídio de sicário",0,55,saude-mental,"Saúde Mental",suicídio,t,"2026-04-13 08:42:36.442374+00",,autocomplete,"2026-04-13 08:42:36.442374+00"
0c40ceea-b1e3-4462-92a6-f64bf453dc62,"causas de anemia microcitica hipocromica",0,10,alimentacao,Alimentação,anemia,t,"2026-04-13 08:40:38.397737+00",,autocomplete,"2026-04-13 08:40:38.397737+00"
0c465abe-5c8d-4252-8a76-225666b94672,"o que é terapia hormonal trh",0,80,menopausa,Menopausa,"terapia hormonal",t,"2026-04-13 08:37:21.896373+00",,autocomplete,"2026-04-13 08:37:21.896373+00"
0c4bfa08-ed6b-4dff-a438-c733a5dfe4a5,"sintomas de depressão",0,100,saude-mental,"Saúde Mental",depressão,t,"2026-04-13 08:38:46.093196+00",,autocomplete,"2026-04-13 08:38:46.093196+00"
0c76bce5-f66f-4dd3-8983-564327fc931b,"depressão causas sintomas e tratamento",0,10,saude-mental,"Saúde Mental",depressão,t,"2026-04-13 08:38:46.093196+00",,autocomplete,"2026-04-13 08:38:46.093196+00"
0ca129ff-23c6-456b-a1f7-39fe78f07602,"alergias alimentares causas",0,45,alimentacao,Alimentação,"alergias alimentares",t,"2026-03-30 08:15:47.714715+00",,autocomplete,"2026-03-30 08:15:47.714715+00"
0caafa77-3f4a-40c8-8664-388da5662749,"sintomas de doença celíaca em adultos",0,85,alimentacao,Alimentação,"doença celíaca",t,"2026-04-13 08:43:38.203977+00",,autocomplete,"2026-04-13 08:43:38.203977+00"
0cbd1354-b616-45ca-8ca5-4021ed4dcf31,"sintomas de panico em crianças",0,60,saude-mental,"Saúde Mental",pânico,t,"2026-04-13 08:39:31.045213+00",,autocomplete,"2026-04-13 08:39:31.045213+00"
0cbd20d9-f7a0-4928-93d5-8f313a6bd2ff,"sintomas de alzheimer idade",0,65,saude-mental,"Saúde Mental",alzheimer,t,"2026-04-13 08:43:15.769569+00",,autocomplete,"2026-04-13 08:43:15.769569+00"
0cc3ef4b-4141-458d-9d02-effb8d9759a0,"tratamento para alcoolismo gratuito",0,10,saude-mental,"Saúde Mental",alcoolismo,t,"2026-04-13 08:43:49.404375+00",,autocomplete,"2026-04-13 08:43:49.404375+00"
0ccdab97-2fb0-4f72-b3d2-2c6edb94c540,"alzheimer causas",0,10,saude-mental,"Saúde Mental",alzheimer,t,"2026-04-13 08:43:15.769569+00",,autocomplete,"2026-04-13 08:43:15.769569+00"
0cd933fc-2889-4a2a-8fe9-1f66cfa0bddf,"principais causas de doenças cardiovasculares",0,25,emergentes,Emergentes,"doenças cardiovasculares",t,"2026-04-13 08:43:21.329264+00",,autocomplete,"2026-04-13 08:43:21.329264+00"
0cdd176f-6afe-459e-9038-7e02434b58e0,"novo tratamento para diabetes tipo 2",0,10,alimentacao,Alimentação,"diabetes tipo 2",t,"2026-04-13 08:42:47.656406+00",,autocomplete,"2026-04-13 08:42:47.656406+00"
0cdf2c72-df1b-4485-a4ae-58d1d0487b96,"ataques de pânico",50,20,saude-mental,"Saúde Mental",pânico,f,"2026-03-28 00:10:49.855777+00",,pytrends,"2026-03-28 00:10:49.855777+00"
0ce7c509-cae3-459d-b467-caf7e07ed2d9,"o que são doenças cardiovasculares cite exemplos",0,65,emergentes,Emergentes,"doenças cardiovasculares",t,"2026-04-13 08:43:21.329264+00",,autocomplete,"2026-04-13 08:43:21.329264+00"
0cf036a2-1750-4b94-a44b-4af93ff69c5f,"sintomas de doença celíaca em crianças",0,90,alimentacao,Alimentação,"doença celíaca",t,"2026-04-13 08:43:38.203977+00",,autocomplete,"2026-04-13 08:43:38.203977+00"
0d04b071-ed3a-4ee3-bfd3-b779f7ab2a1c,"o que é pânico",0,10,saude-mental,"Saúde Mental",pânico,t,"2026-04-13 08:39:31.045213+00",,autocomplete,"2026-04-13 08:39:31.045213+00"
0d0edab9-022b-498e-b474-b3e766935d18,"refluxo gastroesofágico sintomas tosse",0,10,alimentacao,Alimentação,"refluxo gastroesofágico",t,"2026-04-13 08:40:32.807623+00",,autocomplete,"2026-04-13 08:40:32.807623+00"
0d260849-fd95-4c6b-b198-3b9f21976203,"principais causas de diabetes tipo 2",0,10,alimentacao,Alimentação,"diabetes tipo 2",t,"2026-04-13 08:42:47.656406+00",,autocomplete,"2026-04-13 08:42:47.656406+00"
0d351298-2da8-4aea-ab27-e30a800a007a,"qual a diferença entre demencia e alzheimer",9999,60,saude-mental,"Saúde Mental",alzheimer,t,"2026-03-30 08:07:05.928237+00",,pytrends,"2026-03-30 08:07:05.928237+00"
0d36c064-80a5-4e88-9ccb-51f4603af5fd,"alimentos ricos em ferro para anemia",140,10,alimentacao,Alimentação,anemia,f,"2026-03-23 07:34:29.014118+00",,pytrends,"2026-03-27 18:34:47.925931+00"
0d46ed3c-ebfe-4297-9fb6-4705b09b8316,"o que é avcb bombeiros",0,10,emergentes,Emergentes,avc,t,"2026-04-13 08:41:12.052215+00",,autocomplete,"2026-04-13 08:41:12.052215+00"
0d970300-c440-4187-90ef-8c3b4be50acd,"avc causas e prevenção",0,10,emergentes,Emergentes,avc,t,"2026-04-13 08:41:12.052215+00",,autocomplete,"2026-04-13 08:41:12.052215+00"
0da06869-f964-4d93-a599-7e347532c891,"sindrome burnout",50,60,saude-mental,"Saúde Mental",burnout,f,"2026-03-30 08:00:22.557375+00",,pytrends,"2026-03-30 08:00:22.557375+00"
0dddbd67-6c07-42b6-869a-6163c957aa8a,"o que é ultraprocessados",0,100,alimentacao,Alimentação,ultraprocessados,t,"2026-04-13 08:37:33.154402+00",,autocomplete,"2026-04-13 08:37:33.154402+00"
0dee68d4-bb54-4326-9b1f-bc41c6455074,"anemia megaloblástica",60,10,alimentacao,Alimentação,anemia,f,"2026-03-28 00:21:06.900923+00",,pytrends,"2026-03-28 00:21:06.900923+00"
0df2516f-55ec-4be3-bd04-00780c2daace,"causas de incontinência urinária feminina",0,10,menopausa,Menopausa,"incontinência urinária",t,"2026-04-13 08:42:42.043868+00",,autocomplete,"2026-04-13 08:42:42.043868+00"
0dfbcac5-998e-46eb-9768-cb02f77c2d74,"como tratar ptsd",0,70,saude-mental,"Saúde Mental",PTSD,t,"2026-04-13 08:39:36.686137+00",,autocomplete,"2026-04-13 08:39:36.686137+00"
0dfc77bc-13a4-4325-97ad-6b24856a5d44,"tipos de enxaqueca",9999,84,saude-mental,"Saúde Mental",enxaqueca,f,"2026-04-13 08:36:05.931314+00",,pytrends,"2026-04-13 08:36:05.931314+00"
0e0aac85-f38f-4e73-8fb2-31e00f4a7ca6,"refluxo gastroesofágico sintomas",0,10,alimentacao,Alimentação,"refluxo gastroesofágico",t,"2026-04-13 08:40:32.807623+00",,autocomplete,"2026-04-13 08:40:32.807623+00"
0e241406-62a5-462f-ad3c-e412ae576f51,"o que é suicídio egoísta",0,70,saude-mental,"Saúde Mental",suicídio,t,"2026-04-13 08:42:36.442374+00",,autocomplete,"2026-04-13 08:42:36.442374+00"
0e2e0e50-985b-4036-a7ed-12b209d9bd36,"como tratar colesterol alto na gravidez",0,10,alimentacao,Alimentação,"colesterol alto",t,"2026-04-13 08:40:04.811683+00",,autocomplete,"2026-04-13 08:40:04.811683+00"
0e30dfcb-214d-4456-9e8c-21bfa3bd9e89,"o que é doença celíaca e como ocorre",0,10,alimentacao,Alimentação,"doença celíaca",t,"2026-04-13 08:43:38.203977+00",,autocomplete,"2026-04-13 08:43:38.203977+00"
0e3fc064-4b5c-4f2d-9630-a98b7d85f6ea,"sinais de cancro da mama",180,92,menopausa,Menopausa,"cancro da mama",f,"2026-03-30 08:10:25.831334+00",,pytrends,"2026-03-30 08:10:25.831334+00"
0e4209d1-648d-4b95-99f2-2ecdc8210e22,"como tratar diabetes tipo 2 em casa",0,45,alimentacao,Alimentação,"diabetes tipo 2",t,"2026-04-13 08:42:47.656406+00",,autocomplete,"2026-04-13 08:42:47.656406+00"
0e43a5fc-2ec6-4887-8c42-223e07cf9625,"o que e burnout síndrome",2850,92,saude-mental,"Saúde Mental",burnout,t,"2026-03-28 00:10:39.19463+00",,pytrends,"2026-03-28 00:10:39.19463+00"
0e51bcf3-244d-4f92-a594-2bcd56aed81a,"sintomas de avc em homem",1250,36,emergentes,Emergentes,avc,t,"2026-03-30 08:05:39.827249+00",,pytrends,"2026-03-30 08:05:39.827249+00"
0e5e2141-0a48-476c-b8db-671d8da264e8,"incontinência urinária infantil sintomas",0,10,menopausa,Menopausa,"incontinência urinária",t,"2026-04-13 08:42:42.043868+00",,autocomplete,"2026-04-13 08:42:42.043868+00"
0e7dc30a-a3ab-4493-bb35-c70ace3e62ea,"sintomas de demência vascular",0,70,saude-mental,"Saúde Mental",demência,t,"2026-04-13 08:40:27.20613+00",,autocomplete,"2026-04-13 08:40:27.20613+00"
0e9958c2-aeb7-4fc5-be32-2bef82fd197f,"sintomas de endometriose no intestino",0,95,menopausa,Menopausa,endometriose,t,"2026-04-13 08:40:10.397854+00",,autocomplete,"2026-04-13 08:40:10.397854+00"
0eaad054-bd0a-498a-96c4-c55ead206043,"causas de enxaqueca",80,12,saude-mental,"Saúde Mental",enxaqueca,t,"2026-03-28 00:18:52.271444+00",,pytrends,"2026-03-28 00:18:52.271444+00"
0ead7f15-ceb8-4227-9c06-b8d141101ff2,"menopausa sintomas e tratamentos naturais",0,30,menopausa,Menopausa,"menopausa sintomas",t,"2026-04-13 08:37:16.281981+00",,autocomplete,"2026-04-13 08:37:16.281981+00"
0eadbdab-118a-41b4-9177-11ef620d9a95,"o que é doença celíaca tem cura",0,30,alimentacao,Alimentação,"doença celíaca",t,"2026-04-13 08:43:38.203977+00",,autocomplete,"2026-04-13 08:43:38.203977+00"
0ec2f5b2-bcdc-4412-87c5-f4e9a6edc426,"como podemos prevenir la diabetes tipo 2",0,10,alimentacao,Alimentação,"diabetes tipo 2",t,"2026-04-13 08:42:47.656406+00",,autocomplete,"2026-04-13 08:42:47.656406+00"
0ec5a076-bf69-4fe6-903c-dd8170c17951,"anemia causas e tipos",0,10,alimentacao,Alimentação,anemia,t,"2026-04-13 08:40:38.397737+00",,autocomplete,"2026-04-13 08:40:38.397737+00"
0ed4e439-6d2b-40fc-9a11-87bd3399b2d5,"tratamento para tentativa de suicídio",0,10,saude-mental,"Saúde Mental",suicídio,t,"2026-04-13 08:42:36.442374+00",,autocomplete,"2026-04-13 08:42:36.442374+00"
0ed86b84-9f0a-4178-ab4e-0d0c61f56e33,"candidíase recorrente",6500,60,menopausa,Menopausa,candidíase,f,"2026-04-06 08:09:49.492291+00",,pytrends,"2026-04-06 08:09:49.492291+00"
0efbb3cc-69e4-45dc-a057-a668063cfaba,"sintomas de fobia social em adolescentes",0,90,saude-mental,"Saúde Mental","fobia social",t,"2026-04-13 08:41:17.653799+00",,autocomplete,"2026-04-13 08:41:17.653799+00"
0efca0a1-52e0-4f52-a7a1-cd4a9d49083a,"anemia alimentos recomendados",1850,12,alimentacao,Alimentação,anemia,f,"2026-04-06 08:09:28.02802+00",,pytrends,"2026-04-06 08:09:28.02802+00"
0f0cd292-773a-47ae-9053-3d5ccd69e805,"sintomas de incontinência urinária como tratar",0,60,menopausa,Menopausa,"incontinência urinária",t,"2026-04-13 08:42:42.043868+00",,autocomplete,"2026-04-13 08:42:42.043868+00"
0f2cdb80-755b-41e0-ab75-df9cac8f9497,"depressão marta",4800,10,saude-mental,"Saúde Mental",depressão,f,"2026-03-23 07:30:10.111538+00",,pytrends,"2026-03-27 18:34:47.925931+00"
0f413eb9-0ab3-4e38-be89-fc4e0248577e,"o que é transtorno de fobia social",0,10,saude-mental,"Saúde Mental","fobia social",t,"2026-04-13 08:41:17.653799+00",,autocomplete,"2026-04-13 08:41:17.653799+00"
0f4be849-a45b-49da-9e71-c195a4c7a7a1,"avc significado",60,10,emergentes,Emergentes,avc,f,"2026-03-23 07:36:16.114103+00",,pytrends,"2026-03-27 18:34:47.925931+00"
0f560778-af00-4399-a17a-a31780f23732,"como tratar insonia e ansiedade",0,15,saude-mental,"Saúde Mental",insónia,t,"2026-04-13 08:39:19.763922+00",,autocomplete,"2026-04-13 08:39:19.763922+00"
0f5fbb4e-6f6d-4149-b2f8-9e575963437e,"causas sindrome ovario policístico",0,10,menopausa,Menopausa,"síndrome do ovário poliquístico",t,"2026-04-13 08:43:26.930582+00",,autocomplete,"2026-04-13 08:43:26.930582+00"
0f6f44a6-c64e-4f8d-b3b5-5a59def40967,"enxaqueca causas hormonais",0,10,saude-mental,"Saúde Mental",enxaqueca,t,"2026-04-13 08:43:55.008487+00",,autocomplete,"2026-04-13 08:43:55.008487+00"
0f850cd8-6276-4b0b-bea5-7c9ff7403cdf,"chá para enxaqueca",6000,52,saude-mental,"Saúde Mental",enxaqueca,f,"2026-04-06 08:08:13.385846+00",,pytrends,"2026-04-06 08:08:13.385846+00"
0f85db5b-7c21-4183-9a38-06d72fe1dfd7,"c-ptsd sintomas",0,10,saude-mental,"Saúde Mental",PTSD,t,"2026-03-30 08:14:53.981406+00",,autocomplete,"2026-03-30 08:14:53.981406+00"
0f87f391-e69d-40f5-8217-90f81eaaa65f,"como tratar insonia sem remedio",0,40,saude-mental,"Saúde Mental",insónia,t,"2026-04-13 08:39:19.763922+00",,autocomplete,"2026-04-13 08:39:19.763922+00"
0f887580-a854-43f1-9ba6-dbe4c8da0d67,"tratamento para panico e ansiedade",0,10,saude-mental,"Saúde Mental",pânico,t,"2026-04-13 08:39:31.045213+00",,autocomplete,"2026-04-13 08:39:31.045213+00"
0f94953c-7e52-4d3c-8990-35689ed5f21b,"como prevenir avc e infarto",0,10,emergentes,Emergentes,avc,t,"2026-04-13 08:41:12.052215+00",,autocomplete,"2026-04-13 08:41:12.052215+00"
0f949aa4-7760-4ab9-8679-45401269b5d3,"tratamento alcoolismo ministério da saúde",0,10,saude-mental,"Saúde Mental",alcoolismo,t,"2026-04-13 08:43:49.404375+00",,autocomplete,"2026-04-13 08:43:49.404375+00"
0f9da45d-cc83-415d-9491-59ec5d4f1903,"sintomas de burnout que medico procurar",0,55,saude-mental,"Saúde Mental",burnout,t,"2026-04-13 08:38:34.941684+00",,autocomplete,"2026-04-13 08:38:34.941684+00"
0fc64c68-30ed-4f9a-a534-fe686f8b7b06,"o que a menopausa precoce causa no corpo",0,10,menopausa,Menopausa,"menopausa precoce",t,"2026-04-13 08:37:50.002306+00",,autocomplete,"2026-04-13 08:37:50.002306+00"
0fe68efb-f218-46b5-9bb9-419db060183e,"como prevenir depressão na gravidez",0,10,saude-mental,"Saúde Mental",depressão,t,"2026-04-13 08:38:46.093196+00",,autocomplete,"2026-04-13 08:38:46.093196+00"
0fe82e70-9a82-4070-aa27-c521d7035e6e,"como tratar cancro da mama",0,50,menopausa,Menopausa,"cancro da mama",t,"2026-04-13 08:40:55.173287+00",,autocomplete,"2026-04-13 08:40:55.173287+00"
0feb2de7-b919-40be-9fa5-e54e4823b5c4,"stress e suas causas",0,10,saude-mental,"Saúde Mental",stress,t,"2026-04-13 08:40:21.587655+00",,autocomplete,"2026-04-13 08:40:21.587655+00"
0feb44d0-a208-4eee-8611-4e8f9008535e,"sintomas de estresse e ansiedade no corpo",0,70,saude-mental,"Saúde Mental",stress,t,"2026-04-13 08:40:21.587655+00",,autocomplete,"2026-04-13 08:40:21.587655+00"
0fedc93f-9399-4b75-9843-d9160c5d040e,"o'que é ptsd giria",0,35,saude-mental,"Saúde Mental",PTSD,t,"2026-04-13 08:39:36.686137+00",,autocomplete,"2026-04-13 08:39:36.686137+00"
0ffc66b0-6bb7-4031-8361-8a2ebdd088fe,"enxaqueca com aura sintomas",9999,76,saude-mental,"Saúde Mental",enxaqueca,f,"2026-04-13 08:36:05.931314+00",,pytrends,"2026-04-13 08:36:05.931314+00"
1004007e-83d7-4405-95d9-0e026ab1ffcb,"sintomas de enxaqueca crônica",0,80,saude-mental,"Saúde Mental",enxaqueca,t,"2026-04-13 08:43:55.008487+00",,autocomplete,"2026-04-13 08:43:55.008487+00"
101474ca-566b-410b-a3f1-84d2b55d2127,"tratamento para intolerância ao glúten",0,10,alimentacao,Alimentação,"intolerância ao glúten",t,"2026-04-13 08:37:05.051837+00",,autocomplete,"2026-04-13 08:37:05.051837+00"
10155bcb-1bb3-403e-a409-768910635a96,"quais as causas de burnout",0,10,saude-mental,"Saúde Mental",burnout,t,"2026-04-13 08:38:34.941684+00",,autocomplete,"2026-04-13 08:38:34.941684+00"
101da0c3-1b3a-49f6-9c40-ebf3d4c36178,"quais as principais causas de refluxo gastroesofágico",0,10,alimentacao,Alimentação,"refluxo gastroesofágico",t,"2026-04-13 08:40:32.807623+00",,autocomplete,"2026-04-13 08:40:32.807623+00"
10236cfa-28c9-4e4e-ac34-b5e4e0419a68,"sintomas de pre diabetes em adultos",0,70,alimentacao,Alimentação,pré-diabetes,t,"2026-03-28 00:28:35.679237+00",,autocomplete,"2026-03-28 00:28:35.679237+00"
1027582e-6742-46e9-96cd-58e00d462b44,"como tratar candidíase na língua",0,10,menopausa,Menopausa,candidíase,t,"2026-04-13 08:40:43.957484+00",,autocomplete,"2026-04-13 08:40:43.957484+00"
1031755e-0a27-46af-92a9-715be5b53b26,"sindrome do intestino irritavel sintomas tem cura",0,10,alimentacao,Alimentação,"síndrome de intestino irritável",t,"2026-04-13 08:40:49.538553+00",,autocomplete,"2026-04-13 08:40:49.538553+00"
